"id","timestamp.meta","timestamp_iso8601.meta","fiscal_year.meta","source.meta","catalog.meta","data_type.meta","classification.meta","resource.meta","source_filename.meta","type.meta","value.Name.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.MinimumSustainingRate.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Rate185.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.TotalLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProductionLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeBeforeOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Location.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.MaximumProductionRate.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Quantity.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FiscalYear.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AwardDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.SpecsAvailableNow.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FundingVehicle.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.PCOLocation.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FirstDeliveryDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProcQuantity.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Amount.MonthlyDelivery.MonthlyDeliveryList.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Month.MonthlyDelivery.MonthlyDeliveryList.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ServiceAgencyName.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AcceptedBeforeOct1.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.UnitCost.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.TotalLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProductionLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeBeforeOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.RFPIssueDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ContractType.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ContractMethod.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.OCO.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","@footnote.FiscalYear.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","@footnote.ProcQuantity.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.RevisionsAvailableDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","@footnote.Name.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record",
"7996f594e2ac592eb0b0d26b1156949b","1418709975","2014-12-16T06:06:15+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","2014","GSA/BLUE BIRD","0.00","0.00","0","0","0","0","FORT VALLEY GA","0.00","3","2012","2011-11","true","MIPR","AFMC/WR-ALC","2012-06","","","","","","124334.000","0","0","0","0","","","","","","","","",
"7996f594e2ac592eb0b0d26b1156949b","1418709975","2014-12-16T06:06:15+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","67","2012","2012-07","true","","Huntsville","2013-03","67","8","2013-03","","","","","","","","2011-11","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","67","2012","2012-07","true","","Huntsville","2013-03","67","8","2013-04","","","","","","","","2011-11","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","67","2012","2012-07","true","","Huntsville","2013-03","67","8","2013-05","","","","","","","","2011-11","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","67","2012","2012-07","true","","Huntsville","2013-03","67","8","2013-06","","","","","","","","2011-11","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","67","2012","2012-07","true","","Huntsville","2013-03","67","8","2013-07","","","","","","","","2011-11","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","67","2012","2012-07","true","","Huntsville","2013-03","67","8","2013-08","","","","","","","","2011-11","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","67","2012","2012-07","true","","Huntsville","2013-03","67","8","2013-09","","","","","","","","2011-11","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","67","2012","2012-07","true","","Huntsville","2013-03","67","8","2013-10","","","","","","","","2011-11","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","67","2012","2012-07","true","","Huntsville","2013-03","67","3","2013-11","Navy","0","108184.64","","","","","2011-11","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2014","2013-12","true","","Tampa","2014-08","50","5","2014-08","","","","","","","","2012-08","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2014","2013-12","true","","Tampa","2014-08","50","5","2014-09","","","","","","","","2012-08","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2014","2013-12","true","","Tampa","2014-08","50","5","2014-10","","","","","","","","2012-08","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2014","2013-12","true","","Tampa","2014-08","50","5","2014-11","","","","","","","","2012-08","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2014","2013-12","true","","Tampa","2014-08","50","5","2014-12","","","","","","","","2012-08","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2014","2013-12","true","","Tampa","2014-08","50","5","2015-01","","","","","","","","2012-08","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2014","2013-12","true","","Tampa","2014-08","50","5","2015-02","","","","","","","","2012-08","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2014","2013-12","true","","Tampa","2014-08","50","5","2015-03","","","","","","","","2012-08","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2014","2013-12","true","","Tampa","2014-08","50","5","2015-04","","","","","","","","2012-08","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2014","2013-12","true","","Tampa","2014-08","50","5","2015-05","Navy","0","117560.00","14","8","6","0","2012-08","FFP","C","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","14","2012-11","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","14","2012-12","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","14","2013-01","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","13","2013-02","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","13","2013-03","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","13","2013-04","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","13","2013-05","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","13","2013-06","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","13","2013-07","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","13","2013-08","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","13","2013-09","","","","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","159","2012","2012-03","true","","Huntsville","2012-11","159","13","2013-10","Navy","0","111792.45","","","","","2011-11","FFP","C","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","5","2013-11","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","5","2013-12","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","4","2014-01","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","4","2014-02","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","4","2014-03","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","4","2014-04","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","4","2014-05","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","4","2014-06","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","4","2014-07","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","4","2014-08","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","4","2014-09","","","","","","","","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","Raytheon Missile System","300","390","0","0","0","0","Tucson AZ","480","50","2013","2013-03","true","","Huntsville","2013-11","50","4","2014-10","Navy","0","115820.00","14","8","6","0","2011-11","FFP","SS","true","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2fc47036f8c4af3510a2008a02e784d8","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"9791cf05f51c2406f26fcd5407bafad1","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"9791cf05f51c2406f26fcd5407bafad1","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"9791cf05f51c2406f26fcd5407bafad1","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"9791cf05f51c2406f26fcd5407bafad1","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"9791cf05f51c2406f26fcd5407bafad1","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"9791cf05f51c2406f26fcd5407bafad1","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"9791cf05f51c2406f26fcd5407bafad1","1418710017","2014-12-16T06:06:57+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_JustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
