"FiscalYear_val","FiscalYear_@footnote","PCOLocation_val","AwardDate_val","FirstDeliveryDate_val","Quantity_val","UnitCost_val","SpecsAvailableNow_val","ContractMethod_val","ContractType_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule","RevisionsAvailableDate_val","FundingVehicle_val","RFPIssueDate_val","MonthlyDeliveryScheduleTotal_ProcQuantity_val","MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2015","","AFLCMC Wright Patterson AFB","2015-08","2017-06","24","15.830","true","SS","FPIF","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-5-d7bf49a7631d9a84a900444e8eda2ac13b20341d","","","2014-01","24","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-5-71c72cc68b8bd64889bdae3e6290c828c574c603","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-5-685e2530f45b132821e03cd3398dcfbd1107801f","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-640dce5d265f5661a098542eee67b724d3bade80"
"2016","","AFLCMC Wright Patterson AFB","2016-01","2017-11","22","14.638","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-6-620e12fad0fe5e78cd3dccbdb7a7735dc14a073e","","","2014-07","22","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-6-0f6c0e5763bbf4e5d5dcf5a6cce36b9fcfa60598","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-6-f1dee00ad954a1a1385702c62c1175eb0e7978bb","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-640dce5d265f5661a098542eee67b724d3bade80"
"2017","","AFLCMC Wright Patterson AFB","2017-01","2018-11","11","15.919","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-7-9ce20ffb82ba0772285285fcd19fd8f89009c518","","","2015-07","11","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-7-22cfbe7f75e5ea218b90f06e51df25b3c07545b5","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-7-4a4cf29003b7f3c29cec3041b2bb3a5622cadfac","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-640dce5d265f5661a098542eee67b724d3bade80"
"2018","","AFLCMC Wright Patterson AFB","2017-12","2019-10","22","15.358","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-8-51202c853d876bd8e9078764135f129d0b2ebe4f","","","2016-07","22","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-8-2214455b836db1030be958519a3638c2d6757850","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-8-907ca837fff2bc927eaa3ddd62ca2f58c03ff0fa","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-640dce5d265f5661a098542eee67b724d3bade80"
"2019","","AFLCMC Wright Patterson AFB","2018-12","2020-10","16","15.936","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-9-e55f844621c2ae1b2b0c4423b5fd85601c6ef6ab","","","2017-07","16","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-9-c87e4623659dda6bf288b54f37fe6e97cf3e983c","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-9-8cb3e4151fa98bb50ed73d96ebb09987a6e03d5f","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-640dce5d265f5661a098542eee67b724d3bade80"
"2010","","AFLCMC Wright Patterson AFB","2011-12","2013-01","7","1.729","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-d245a4d60688634da963cf5955a90d8517fde1a2","","","2011-02","7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-bc23fe0c457cf66ffffe6f314f9c7a16575040a3","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-1592ca20833d0e3f3812a2b6d27cc6f0c427a94c","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-d1d59c5f2a780c6576d3be7dce5958261a6f9ab3"
"2011","","AFLCMC Wright Patterson AFB","2012-08","2013-04","13","1.889","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-1-66113932f525f6c6744416541296209507de6f61","","","2011-04","13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-1-6d22674a2d0dfd2614b486dc2495f259c59cf809","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-1-fb4ed03b10dcc9108c6fb572b25d61a572a31582","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-d1d59c5f2a780c6576d3be7dce5958261a6f9ab3"
"2016","","AFLCMC Wright Patterson AFB","2015-10","2017-04","4","3.459","false","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-abab7e489232d207518249ce49ff4801ed1699a9","2014-11","","2014-11","4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-34f9fd97a6db2d86dbf63a853b87017ed631fb9f","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-4357e9a36ac9324ee4b0620627904ee4795322fe","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-d1d59c5f2a780c6576d3be7dce5958261a6f9ab3"
"2017","","AFLCMC Wright Patterson AFB","2016-10","2018-04","6","3.562","false","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-3-f7870eb5356470a57c01367af18c72abc464d04b","2014-11","","2015-11","6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-3-cc57c16ef94246058869a70d4208621fbbe17aa7","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-3-70d149ae62720bd07ba7d53b5bab3d28a51efb17","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-d1d59c5f2a780c6576d3be7dce5958261a6f9ab3"
"2019","","AFLCMC Wright Patterson AFB","2018-10","2020-04","23","3.780","false","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-4-9681a6c5e1132c26e90310a3538dc2a6c92cdcf2","2014-11","","2017-11","23","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-4-075008c6873bda4221ba81d48fc14cd85bfba35b","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-4-2a0a07c2f75b06ac875a66dc75209fab97842951","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-d1d59c5f2a780c6576d3be7dce5958261a6f9ab3"
"2011","","AFLCMC Wright Patterson AFB","2012-08","2013-07","1","3.205","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-8eadc7a56e1a9cf2eed8be3fbff731f1b372cdf4","","","2011-04","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-4059606a7f9def22ee02e6cc41278ce54eb03926","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-2f7b5de289556d2b6a442f3baf2d95a0898ece4b","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-4bb174dc843360cec275d02a37fdc78f357d4901"
"2016","","AFLCMC Wright Patterson AFB","2015-10","2017-04","6","4.048","false","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-1-828676d01164f7fff4a00773f79d4e9579bcf3ee","2014-11","","2014-11","6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-1-dd63f5b407bc97412b10a7ecbec3ce074a8018b7","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-1-40d77f70d8ca8b92d1dc1c0da3f7cb304567581a","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-4bb174dc843360cec275d02a37fdc78f357d4901"
"2017","","AFLCMC Wright Patterson AFB","2016-10","2018-04","7","4.170","false","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-cbf70aedda7e03abc26f617ce0d0bb3639dacf01","2014-11","","2015-11","7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-1cc2090ca1af9227e971b0a37e639b37302620b9","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-018cddcd04a7e410a5ae28857fd727e4355e1e69","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-4bb174dc843360cec275d02a37fdc78f357d4901"
"2018","","AFLCMC Wright Patterson AFB","2017-10","2019-04","24","4.295","false","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-3-3f20d8b9c6bd7491349aaf584a7d365ce2c1a898","2014-11","","2016-11","24","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-3-ecea1c670d72db6a5556162c87f1f449ca84efb4","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-3-5823b035d6debd21080bf2b76d847b610c5487b7","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-4bb174dc843360cec275d02a37fdc78f357d4901"
"2019","","AFLCMC Wright Patterson AFB","2018-10","2020-04","1","4.424","false","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-4-b3a329d57153d331d7e34b6b3b26fd0b6a8ff9d2","2014-11","","2017-11","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-4-e6f1f7d9a20e5ab469b946a41a177f9307ecd610","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-4-032ed79d291257a4903ae7378ad7cb7ebdd9176b","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-4bb174dc843360cec275d02a37fdc78f357d4901"
"2011","","AFLCMC Wright Patterson AFB","2012-08","2012-12","5","5.269","true","SS","FFP","","","","2011-04","","","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-a07d9bc501f24681d2c354a2687add35b04ff4f6","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-71c5d28f70b8d438f3f808ba15af4fd526bf73c1"
"2008","","AFLCMC Wright Patterson AFB","2010-09","2011-10","60","0.321","true","SS","FFP","","","","2010-02","","","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-9510191f04994de8713a405d049a24baef1845e8","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-9f8c2afa7f5b4cf0674f88e0004385d401c77ff0"
"2010","","AFLCMC Wright Patterson AFB","2011-03","2012-07","6","0.364","true","SS","FFP","","","","2010-02","","","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-1-f233f6e74dd66ddca1714b0418766bdf6136da9d","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-9f8c2afa7f5b4cf0674f88e0004385d401c77ff0"
"2012","","AFLCMC Wright Patterson AFB","2014-04","2015-06","59","0.406","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-c7f2c45943d1943d1b06d4f4ef22d789167f8351","","","2012-11","59","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-f1fc591e85bafc868a22dd9d327d3f948ac8ee79","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-f7cec6def5950e23b894a9d5b36b46e70b88428f","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-9f8c2afa7f5b4cf0674f88e0004385d401c77ff0"
"2009","","AFLCMC Wright Patterson AFB","2011-08","2012-12","10","4.884","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-ec84b85c734d9e1c928a854a9419394bd8603be3","","","2010-04","10","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-27fcb9bddf5df18f3629ca49a5b31ea96bc71b2e","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-0b63f0f7892c6b19a7fa6388910b0496c35488bd","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-6d07e47cc2d7e459a060e0c1ef05852f70cca9f2"
"2012","","AFLCMC Wright Patterson AFB","2014-03","2015-07","17","3.778","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-1-05b2ae2a9fdc69536b5b6d96240b4a0949c42d48","","","2013-03","17","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-1-fad02e4cd42b704d955da48af49ba467a48a4144","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-1-5ee8f65bd07b510d57614bd4697caaabd056d8ac","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-6d07e47cc2d7e459a060e0c1ef05852f70cca9f2"
"2016","","AFLCMC Wright Patterson AFB","2016-06","2017-12","4","3.865","false","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-632fa71186c24fa23c2f7a12a7f227db9c48e9ab","2016-04","","2015-12","4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-7a1e2bd35914af63be42abb020b344b5b2d7d033","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-2-6f98bc451bca73f739568a78c5cad860f5c42d12","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b491f3d8e2bd8e073fa80cd1bc9f6847144cba72-0-6d07e47cc2d7e459a060e0c1ef05852f70cca9f2"
"2013","","NAVAIR","2013-08","2014-09","42","13548.00","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-0-2bfd94570a89bf862643d5df52f183b2c1e1bc3d","","","2012-01","143","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-0-b35367889059d4c800200326476dc165ce39977a","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-0-9fbd84096f8711c10407ae124f3b69b974f34763","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-0-3e5a150608e3fce48014e5c767f083563c37c7c8"
"2014","","NAVAIR","2014-06","2015-09","59","12080.00","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-1-2528dbd1705330481bc46a38bec7f0e935556a8f","","","2013-01","177","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-1-a80c0804b1db53bf91787d0f71bb0baac9369b7d","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-1-1cc2392c310b9766a53f48d1a83855d9ae4c5386","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-0-3e5a150608e3fce48014e5c767f083563c37c7c8"
