"FiscalYear_val","FiscalYear_@footnote","PCOLocation_val","AwardDate_val","FirstDeliveryDate_val","Quantity_val","UnitCost_val","SpecsAvailableNow_val","RFPIssueDate_val","FundingVehicle_val","ContractMethod_val","ContractType_val","ItemNameSuffix_val","OCO_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ServiceAgencyName_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ProcQuantity_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ServiceAgencyName_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ProcQuantity_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_AcceptedBeforeOct1_val","RevisionsAvailableDate_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2015","","TBS","2016-07","2016-09","1","15164.000","true","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-a5e04daef20eb7796f022cc728c90a213118ba8d","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-ce54677cac202f4ba577a9da89abf705c04ed1e6"
"2016","","TBS","2016-03","2016-04","1","11655.000","false","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-3dd7658a049e626e3415711aa180be871de32d51","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-ce54677cac202f4ba577a9da89abf705c04ed1e6"
"2017","","TBS","2017-03","2017-04","1","10091.000","false","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-267e367d265f5b1c7b57d85cefb703e5075a13a2","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-ce54677cac202f4ba577a9da89abf705c04ed1e6"
"2015","","PM I3C2/PEO EIS","2015-05","2015-09","0","17360.000","true","","MIPR","","","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-1478ab7beb0533983653455b96132ee943175705","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-93d28b9781bf0d9e1dfa411ddafd351c478b5eb6"
"2015","","MICC, Ft. Gordon, GA","2015-06","2015-08","1","479.000","true","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-9370b091385557943dab33089d7f491af69d7992","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-4848569bbfe9070fe03616f16374fcf6e22ad7df"
"2015","","MICC, Ft. Gordon, GA","2015-06","2015-08","0","149.000","true","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-295e1cabf7c98ee1933b8a8003f1dc0281ad5726","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-ef86a6666b9c93d14940c63eaec92332becba996"
"2016","","TBS","2016-02","2016-03","1","1426.000","false","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-da1cd08a590803fdf98dda0b833b62a7773d9119","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-c9782d39d440c9ad2ef53b154e9926ea702d2591"
"2017","","TBS","2017-06","2017-08","1","1439.000","false","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-d48cfc997488113d4d26e3ece11ce932770c1995","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-c9782d39d440c9ad2ef53b154e9926ea702d2591"
"2015","","MICC, Ft. Eustis, VA","2015-05","2015-06","1","658.000","true","","","SS","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-a8d480c3ce5db34c88e88e687efd0180fe86fd8c","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-73c7bcd50e4beac40bd0f82266a003af2aadc16f"
"2016","","MICC, Ft. Eustis, VA","2016-05","2016-06","1","1125.000","false","","","SS","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-9842b72886b959ab8d8c60694c59b919608e4681","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-38bd88f0123fbf7c47617ef6af7e61404cdc3ace"
"2017","","MICC, Ft. Eustis, VA","2017-05","2017-06","1","1140.000","false","","","SS","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-1fd235fa22bbe0ebb5e70309d0e157bac1457b7b","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-38bd88f0123fbf7c47617ef6af7e61404cdc3ace"
"2015","","TBS","2016-03","2016-03","1","702.000","false","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-1e026bc8e063bfcb6c36176a69fda847521960dc","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-36c6ea6a2d0422805eadde282f9a536f97f03ff1"
"2016","","TBS","2016-04","2016-07","1","4402.000","false","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-2782b5761d00db264c4b00f9b5a86514c9eb4722","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-1b1c3dea0c5316115394e250bcebe31779567aea"
"2017","","TBS","2017-04","2017-07","1","4369.000","false","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-265d1fbe9e27d09e9ce4c48761e16eb4ed838bc1","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-1b1c3dea0c5316115394e250bcebe31779567aea"
"2016","","MICC, Ft. Lee, VA","2016-02","2016-10","1","741.000","true","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-33da778c5d53485146bec763f77d53176ee5765c","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-301e45d6f036d47ac7ea2afc92c03235696ddffa"
"2017","","TBS","2016-11","2017-01","1","1493.000","false","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-aec5587af9bb1f2ba35b8074a4c6069a345997ec","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-301e45d6f036d47ac7ea2afc92c03235696ddffa"
"2016","","TBS","2016-04","2016-07","1","652.000","false","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-85423d35d550742cdf4b4fea6808a1ab2f6480b1","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-91c7ac34b469af66629869287919ea5230ed8be6"
"2015","","MICC, Ft. Bragg, NC","2016-01","2016-02","1","752.000","true","","","C","FP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-7f59f90707e85ff3c42498caab4165ffcc29851c","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-e58488e1843320f0ec75dc8e089d6b4112c4af22"
"2017","","MICC, Ft. Knox, KY","2017-04","2017-06","1","3251.000","false","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-1890c1972686cbd9be0b7c185b6362be5b29ab85","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-8457ba1703d2855c9782bce133cf8eb65e3b3773"
"2015","","MICC, Ft. Knox, KY","2015-02","2015-03","0","5589.000","true","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-60a5b5dea9564ea5b9593e79cd873b24d49edbc4","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-241dde90f96cc2c48dae2a9a9115fff1098bfdb5"
"2015","","MICC, Ft. Knox, KY","2015-04","2015-05","0","221.000","true","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-55ab48c45bf90f2f7f159e89e277278a4456fd10","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-d22603aab86cae793fe31e9a0118de1e6183e0b2"
"2015","","MICC, Ft. Knox, KY","2015-03","2015-05","0","2650.000","true","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-4f95c106d94f12f5c90a773b65f2cdcb166fc5d4","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-0aba1c5a8be4c8e75516289945218975563538d3"
"2015","","MICC, Ft. Knox, KY","2015-09","2015-10","0","1325.000","true","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-dd0e570897a04ab51b551f37ea3d6c3f2bf77b8b","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-3-752655e140300505cde1f295c67504226626f937"
"2015","","MICC, Ft. Knox, KY","2015-08","2015-09","1","1679.000","true","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-51fadcf1949b98230ad162b623da42dcf9b07693","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-4-6e3b63f4ab9c1614eef2e9270814c2b4f7ddec1c"
"2016","","MICC, Ft. Knox, KY","2016-03","2016-06","1","10194.000","false","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-fe771c5a3d9664ec1ffb93735b56934a549d6895","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-4-6e3b63f4ab9c1614eef2e9270814c2b4f7ddec1c"
"2017","","TBS","2017-03","2017-07","1","3223.000","","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-9b6dcaa813099ca67a38dd07e36e98373a7babf1","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-4-6e3b63f4ab9c1614eef2e9270814c2b4f7ddec1c"
"2015","","MICC, Ft. Knox, KY","2015-04","2015-05","1","1534.000","true","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-c555f166e4362a38b346dc6a1052ccc0266e2b84","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-da0599201be180a45a1b2449dc258a2adefc6687"
"2015","","MICC, Ft. Knox, KY","2015-05","2015-05","0","1800.000","true","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-782d5f34bf20d7e57d89b83f17c0569ab8b8e91a","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-c703c6118eff38b2222ac6e4ac81d758c221b216"
"2015","","MICC, Ft. Knox, KY","2015-05","2015-05","0","481.000","true","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-4e90fd460ba26fca9ab9d797c973e992eabaa127","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-e9fa5c5d58a5322f0152c06beab4b7d8b99160ea"
"2015","","MICC, Ft. Knox, KY","2016-04","2016-06","0","1546.000","true","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-380bae482288033805bc070cc0196c6b0350c0b2","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-3-6ff16a701222f748a48d68d08cdc4cdc786064eb"
"2016","","MICC, Ft. Knox, KY","2016-08","2016-09","1","6721.000","true","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-df930483748e93ba37abba466a5b6a466db62ca4","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-3-6ff16a701222f748a48d68d08cdc4cdc786064eb"
"2017","","MICC, Ft. Knox, KY","2017-04","2017-06","1","12858.000","false","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-7d68c53277c2226bdedacfc3c836f336f5dba73c","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-3-6ff16a701222f748a48d68d08cdc4cdc786064eb"
"2016","","TBS","2016-05","2016-07","1","2433.000","false","","","C","FFP","","","","","","","","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-fdb3ea1c6145bd38453af296810a0cae21c598c0","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-5e8588420f73979e22ea73a3e4801a08bfde962c"
"2015","","NAVAIR, Patuxent River, MD","2015-09","2016-01","140","10.179","true","","","SS","FFP","","","Chemical and Biological Defense Program","140","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-7decf4224a630959b1809fe5ae8cec39ef0c991f-0-09dd7aa6bd34e99605a1e9dd089292d3aac17137","Air Force","140","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-7decf4224a630959b1809fe5ae8cec39ef0c991f-0-26755162fd6c0e6e5d93d1629256f0b2c84ea6f7","","","7decf4224a630959b1809fe5ae8cec39ef0c991f-0-f03a37317ef316494ffac0850458a0da1fb4b6dd","7decf4224a630959b1809fe5ae8cec39ef0c991f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","7decf4224a630959b1809fe5ae8cec39ef0c991f-0-48f1a7873faa788dd2b6c8b343fbb6c88a57b038"
"2017","","SPAWAR","2016-12","2017-05","2","135.000","true","","","C","FFP","","","","","","","","","","","8931906c05d35f55dbe986d5060cb6853f09e955-0-4e50c69e08f6a0fad208a12d565a758472872ce7","8931906c05d35f55dbe986d5060cb6853f09e955","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","8931906c05d35f55dbe986d5060cb6853f09e955-0-37eba89c389fb32561a387701ade4f9e01eba1e8"
"2015","","SSC LANT","2015-02","2015-08","1","1288.000","true","","","C","IDIQ","","","","","","","","","","","8931906c05d35f55dbe986d5060cb6853f09e955-0-9c489899995f5baf2ac2d4924dda90e6e69aa74e","8931906c05d35f55dbe986d5060cb6853f09e955","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","8931906c05d35f55dbe986d5060cb6853f09e955-0-18e10fac6113bb63bf96e90f3d7cae7eea8b0b7e"
"2016","","ACC-Rock Island, IL","2015-10","2015-12","1","7515.000","","","","C","FFP","","","","","","","","","","","8c06c11f0e303a99bc3038bb9ed0312740d39b11-0-502d9ed13ee5fec4942579fa0e26fbc59faf3a49","8c06c11f0e303a99bc3038bb9ed0312740d39b11","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","8c06c11f0e303a99bc3038bb9ed0312740d39b11-0-e42c2d68eb5cfe7384387000206c25c077380dc9"
"2017","","ACC-Rock Island, IL","2016-10","2016-12","1","3100.000","","","","C","TBD","","","","","","","","","","","8c06c11f0e303a99bc3038bb9ed0312740d39b11-0-bdb24534e4a2e128c504aec13601ba6c64c3c380","8c06c11f0e303a99bc3038bb9ed0312740d39b11","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","8c06c11f0e303a99bc3038bb9ed0312740d39b11-1-ed165b86ae01d9b1aa8d54f337fab63f25b7b02a"
"2015","","DISA-DECC","2015-01","2015-09","1","3783.000","","","","C","FFP","","","","","","","","","","","a0168a46a172c79087f20b50c38a571e5621523e-0-fe4d50ab9f0490afa04424e8b9fba7fc66b8df55","a0168a46a172c79087f20b50c38a571e5621523e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","a0168a46a172c79087f20b50c38a571e5621523e-0-6306a094549d59c1e1ff707edd4685dae7faea3d"
"2015","","ACC-RI, Rock Island, IL","2015-08","2015-12","1","47600.000","true","2015-04","","C","FFP","","","","","","","","","","","b618a7e6755722a254817456f1b8c0458e9dae37-0-a22ecc152573c1117fe99dcedb6aa4a76178cba8","b618a7e6755722a254817456f1b8c0458e9dae37","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b618a7e6755722a254817456f1b8c0458e9dae37-0-0eaf348e7b00e130bf4a5f8c322c3d65e2e8db86"
"2016","","ACC-RI, Rock Island, IL","2016-08","2016-12","1","43034.000","true","2016-04","","C","FFP","","","","","","","","","","","b618a7e6755722a254817456f1b8c0458e9dae37-1-73ae3c05557a066571db787d93de441d6165ea41","b618a7e6755722a254817456f1b8c0458e9dae37","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b618a7e6755722a254817456f1b8c0458e9dae37-0-0eaf348e7b00e130bf4a5f8c322c3d65e2e8db86"
"2017","","ACC-RI, Rock Island, IL","2017-08","2017-12","1","92064.000","false","2017-04","","C","FFP","","","","","","","","","","","b618a7e6755722a254817456f1b8c0458e9dae37-0-d57d7aea5f2b134b5c048ede69d2e38542c486ea","b618a7e6755722a254817456f1b8c0458e9dae37","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b618a7e6755722a254817456f1b8c0458e9dae37-1-1d0c738526c532ffbc0d6b9a435be90faaad353b"
"2015","","ACC-RI, Rock Island, IL","2015-01","2015-07","5","4545.000","true","","","C","FFP","","","","","","","","","","","b618a7e6755722a254817456f1b8c0458e9dae37-0-28307d6705342184355f441ff2ec5a6344d7a45e","b618a7e6755722a254817456f1b8c0458e9dae37","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b618a7e6755722a254817456f1b8c0458e9dae37-0-da5f804c20889e59f355ada8303f42428f731e01"
