"Name_val","Cost_TotalCost_AllPriorYears_val","Cost_TotalCost_PriorYear_val","Cost_TotalCost_ToComplete_val","Cost_TotalCost_Total_val","Cost_TotalCost_CurrentYear_val","Cost_TotalCost_BudgetYearOneBase_val","Cost_TotalCost_BudgetYearOneOCO_val","Cost_TotalCost_BudgetYearOne_val","Cost_TotalCost_BudgetYearTwo_val","Cost_TotalCost_BudgetYearThree_val","Cost_TotalCost_BudgetYearFour_val","Cost_TotalCost_BudgetYearFive_val","Cost_Quantity_AllPriorYears_val","Cost_Quantity_Total_val","Cost_Quantity_CurrentYear_val","Cost_Quantity_BudgetYearTwo_val","Cost_Quantity_BudgetYearThree_val","Cost_Quantity_BudgetYearFour_val","Cost_Quantity_BudgetYearFive_val","Cost_Quantity_ToComplete_val","Cost_Quantity_PriorYear_val","Cost_Quantity_BudgetYearOneBase_val","Cost_Quantity_BudgetYearOne_val","Cost_UnitCost_AllPriorYears_val","Cost_UnitCost_Total_val","Cost_UnitCost_CurrentYear_val","Cost_UnitCost_BudgetYearTwo_val","Cost_UnitCost_BudgetYearThree_val","Cost_UnitCost_BudgetYearFour_val","Cost_UnitCost_BudgetYearFive_val","Cost_UnitCost_ToComplete_val","Cost_UnitCost_PriorYear_val","Cost_UnitCost_BudgetYearOneBase_val","Cost_UnitCost_BudgetYearOne_val","Cost_AllPriorYears_UnitCost_val","Cost_AllPriorYears_Quantity_val","Cost_AllPriorYears_TotalCost_val","Cost_ToComplete_UnitCost_val","Cost_ToComplete_Quantity_val","Cost_ToComplete_TotalCost_val","Cost_Total_UnitCost_val","Cost_Total_Quantity_val","Cost_Total_TotalCost_val","Cost_PriorYear_UnitCost_val","Cost_PriorYear_Quantity_val","Cost_PriorYear_TotalCost_val","Cost_CurrentYear_TotalCost_val","Cost_CurrentYear_UnitCost_val","Cost_CurrentYear_Quantity_val","Cost_BudgetYearOneBase_TotalCost_val","Cost_BudgetYearOneBase_UnitCost_val","Cost_BudgetYearOneBase_Quantity_val","Cost_BudgetYearOne_TotalCost_val","Cost_BudgetYearOne_UnitCost_val","Cost_BudgetYearOne_Quantity_val","Cost_BudgetYearTwo_TotalCost_val","Cost_BudgetYearTwo_UnitCost_val","Cost_BudgetYearTwo_Quantity_val","Cost_BudgetYearThree_TotalCost_val","Cost_BudgetYearThree_UnitCost_val","Cost_BudgetYearThree_Quantity_val","Cost_BudgetYearFour_TotalCost_val","Cost_BudgetYearFour_UnitCost_val","Cost_BudgetYearFour_Quantity_val","Cost_BudgetYearFive_TotalCost_val","Cost_BudgetYearFive_UnitCost_val","Cost_BudgetYearFive_Quantity_val","Cost_BudgetYearOneOCO_TotalCost_val","AllPriorYearsDeliveries_val","ManufacturerList_Manufacturer_Name_val","ManufacturerList_Manufacturer_Location_val","ManufacturerList_Manufacturer_MinimumSustainingRate_val","ManufacturerList_Manufacturer_MaximumProductionRate_val","ManufacturerList_Manufacturer_Rate185_val","ManufacturerList_Manufacturer_InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val","ManufacturerList_Manufacturer_InitialQuantity_AdminLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_InitialQuantity_TotalLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_HistoryPlanningList_HistoryPlanning","IdCode_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"GEO 3-4 Integration and Assembly","458.52","11.901","0.000","576.098","63.307","42.37","","42.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-f95e940c92e0329f8d18baae435d230b539ad88f","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-0-68e83d266123c300e3200fefd2bd2803d3b654f1"
"GEO 3-4 Enterprise Systems Engineering & Integration (SE&I)","25.248","","0.000","51.301","6.489","7.875","","7.875","11.689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-2-597ce4a694a982a9435d90ed8f33a8a947f8000e","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-0-68e83d266123c300e3200fefd2bd2803d3b654f1"
"GEO 5-6 Hardware","0.000","1666.257","0.000","2857.432","231.487","207.248","","207.248","260.428","156.644","335.368","","","2","","","","","","","2","","","","1428.716","","","","","","","833.129","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lockheed Martin Space Systems","Sunnyvale, CA","0.00","2.00","0.00","0","6","71","77","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-0-874331d5c954d55fa220c0d0d7b68663bedc48c0","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-0-31d65cab5122574cecba5008206d281dd170d11a","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-7f71a0fac57e9a2ec43e429b3b82585db74fd7e6"
"GEO 5-6 Integration and Assembly","0.000","430.548","0.000","844.298","14.337","10.952","","10.952","23.226","31.273","333.962","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-5285eb3f292a0afbc0ff4e842e678c732b0ab9db","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-7f71a0fac57e9a2ec43e429b3b82585db74fd7e6"
"FY14 Incremental Funding","0.000","-245.824","0.000","-245.824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-2-22721472f82c322602862d558ed949a92a394baf","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-7f71a0fac57e9a2ec43e429b3b82585db74fd7e6"
"FY15 Incremental Funding","0.000","-218.2","0.000","-218.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-3-c4d9449677dc5435fcf2d231ca23edba10414293","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-7f71a0fac57e9a2ec43e429b3b82585db74fd7e6"
"FY16 Incremental Funding","0.000","-283.654","0.000","-283.654","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-4-93c844a9f8b25cedfe5268307aa6f25890bd4202","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-7f71a0fac57e9a2ec43e429b3b82585db74fd7e6"
"FY17 Incremental Funding","0.000","-187.917","0.000","-187.917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-5-ca63653f46d4716ab42f9ce6e43e745fc16a5cde","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-7f71a0fac57e9a2ec43e429b3b82585db74fd7e6"
"FY18 Incremental Funding","0.000","-669.33","0.000","-669.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-6-1d400c580a871b0fc4d80a5bd73a5c0f09f0e7e8","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-7f71a0fac57e9a2ec43e429b3b82585db74fd7e6"
"GEO 5-6 Enterprise Systems Engineering & Integration (SE&I)","0.000","","40.883","94.635","","","","","","15.462","19.97","18.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-7-794335f362a9b280fa5f5020a6264883b48e644c","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-7f71a0fac57e9a2ec43e429b3b82585db74fd7e6"
"HEO 3-4 Hardware","215.202","","0.000","215.202","","","","","","","","","2","2","","","","","","","","","","107.601","107.601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Lockheed Martin Space Systems","Sunnyvale, CA","0.00","2.00","0.00","0","10","70","80","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-0-619f297d0031f2d49242411397ec2b09703c4e92","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-0-05b7d0f501f643f3d35972ee747a8f390589b7a4","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-2-b2ff1e6a01fdb110896b4befabcecc6e22b51213"
"HEO 3-4 Integration and Assembly","356.944","","0.000","356.944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-1-221b143d2d9c21beb2f34dd2191f25a4920ff800","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-2-b2ff1e6a01fdb110896b4befabcecc6e22b51213"
"HEO 3-4 Enterprise Systems Engineering & Integration (SE&I)","10.821","","0.000","24.333","6.685","6.827","","6.827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-2-b56768b5de06148f46319eda96b381e01ee81539","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21","root.record.ItemExhibitList.P5Item","ac7e424bf9c93a407a5f7d9dbdc7ff0f14e07d21-2-b2ff1e6a01fdb110896b4befabcecc6e22b51213"
"GPS III SV 03-08","452.549","458.906","0.000","1364.658","449.235","0.5","","0.5","1.047","1.23","0.899","0.292","2","6","2","","","","","","2","","","226.275","227.443","224.618","","","","","","229.453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Lockheed Martin","Newtown, PA","0.00","0.00","0.00","3","3","49","52","3","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-e10cbbe1bc630ec2174ee43452aa43a4f321399b-0-be1f1f54ca2b7a572ec39bde6264d0bbaa0ed738","A","e10cbbe1bc630ec2174ee43452aa43a4f321399b-0-f5abb76cf804c0858fa6bcc648a6ac1557734eb9","e10cbbe1bc630ec2174ee43452aa43a4f321399b","root.record.ItemExhibitList.P5Item","e10cbbe1bc630ec2174ee43452aa43a4f321399b-0-83c0d198e30f45c5bdd40d40ee04c678efe5dfe0"
"GPS III SV 09+","0.000","","2561.849","5484.845","0.000","257.492","","257.492","305.102","785.472","739.228","835.702","","24","","1","3","3","3","13","","1","1","","228.535","","305.102","261.824","246.409","278.567","197.065","","257.492","257.492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lockheed Martin","Newtown, PA","0.00","0.00","0.00","3","7","53","60","3","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-e10cbbe1bc630ec2174ee43452aa43a4f321399b-0-4090d16977fff545b5ea77de1b038d3bd0b0c81d","A","e10cbbe1bc630ec2174ee43452aa43a4f321399b-0-5c6196acf98935ed80abe6dd6efd1f88d9bdddc1","e10cbbe1bc630ec2174ee43452aa43a4f321399b","root.record.ItemExhibitList.P5Item","e10cbbe1bc630ec2174ee43452aa43a4f321399b-1-52a6945d5a490fe87a58e0b6d13c40c169998b73"
"WGS SV 1-3","533.673","","0","533.673","","","","","","","","","3","3","","","","","","","","","","177.891","177.891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1d57787d2e58f4496976abc57b853d4cb153e84d-0-62ddb6f0107698c3531c412ac7c1303520abdbd9","1d57787d2e58f4496976abc57b853d4cb153e84d","root.record.ItemExhibitList.P5Item","1d57787d2e58f4496976abc57b853d4cb153e84d-0-8dfea7fd311adda81e47385f961a1920f4434eee"
"WGS SV 4","376.463","","0","376.463","","","","","","","","","1","1","","","","","","","","","","376.463","376.463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1d57787d2e58f4496976abc57b853d4cb153e84d-1-c76ffb386f13e66066ce1aeed58509feba2398e6","1d57787d2e58f4496976abc57b853d4cb153e84d","root.record.ItemExhibitList.P5Item","1d57787d2e58f4496976abc57b853d4cb153e84d-0-8dfea7fd311adda81e47385f961a1920f4434eee"
"WGS SV 5","338.319","","0","338.319","","","","","","","","","1","1","","","","","","","","","","338.319","338.319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1d57787d2e58f4496976abc57b853d4cb153e84d-2-2f0b12682ba3df223f21565803e5a269ba0678a4","1d57787d2e58f4496976abc57b853d4cb153e84d","root.record.ItemExhibitList.P5Item","1d57787d2e58f4496976abc57b853d4cb153e84d-0-8dfea7fd311adda81e47385f961a1920f4434eee"
"WGS SV 7","443.532","","0","443.532","","","","","","","","","1","1","","","","","","","","","","443.532","443.532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Boeing Satellite Systems","El Segundo, CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-1d57787d2e58f4496976abc57b853d4cb153e84d-0-1435f69ae7c4808401ed6e1c99e8836b507aec19","","1d57787d2e58f4496976abc57b853d4cb153e84d-0-10a4b48af9f0b6518ec93dd1e3b16f3bf523efb1","1d57787d2e58f4496976abc57b853d4cb153e84d","root.record.ItemExhibitList.P5Item","1d57787d2e58f4496976abc57b853d4cb153e84d-1-3488023e9e71dc12a38102d879639cb7924993b1"
"WGS SV 8","353.925","","0","353.925","","","","","","","","","1","1","","","","","","","","","","353.925","353.925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Boeing Satellite Systems","El Segundo, CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-1d57787d2e58f4496976abc57b853d4cb153e84d-1-6d9772109e0d57cb3ab98f00f2d1756fe28f9e9f","","1d57787d2e58f4496976abc57b853d4cb153e84d-1-49af57ca9abac693278dcf8c994ab790273d7060","1d57787d2e58f4496976abc57b853d4cb153e84d","root.record.ItemExhibitList.P5Item","1d57787d2e58f4496976abc57b853d4cb153e84d-1-3488023e9e71dc12a38102d879639cb7924993b1"
"WGS SV 10 (Congressional add)","338.7","","0","338.7","","","","","","","","","1","1","","","","","","","","","","338.7","338.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Boeing Satellite Systems","El Segundo, CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-1d57787d2e58f4496976abc57b853d4cb153e84d-2-89d16fbf8fbb2e24ae0028520bb4f4e57024a265","","1d57787d2e58f4496976abc57b853d4cb153e84d-2-a77cf6702d1ebce8e80db5772905a83078aaacc1","1d57787d2e58f4496976abc57b853d4cb153e84d","root.record.ItemExhibitList.P5Item","1d57787d2e58f4496976abc57b853d4cb153e84d-1-3488023e9e71dc12a38102d879639cb7924993b1"
"GPS III SV 03-10","0","0","0","247.31","0","247.31","","247.31","","","","","","1","","","","","","","","1","1","","247.31","","","","","","","","247.31","247.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lockheed Martin","Denver, CO","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3992cfdd2b76ef9a280d61a3d42b61eac49498de-0-259a6033d94220542ebea7e3148712b522178ec2","","3992cfdd2b76ef9a280d61a3d42b61eac49498de-0-a28809147881b61e2285298df9578ba2818f021a","3992cfdd2b76ef9a280d61a3d42b61eac49498de","root.record.ItemExhibitList.P5Item","3992cfdd2b76ef9a280d61a3d42b61eac49498de-0-d34d3cb2fa6b0dc2e20e6cd9e2282ea7f1fd657b"
"GPS III SV11+","0","0","3391.617","5323.59","0","","","","152.465","378.979","663.587","736.942","","22","","1","3","3","3","12","","","","","241.981","","152.465","126.326","221.196","245.647","282.635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TBD","TBD","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3992cfdd2b76ef9a280d61a3d42b61eac49498de-1-4adbcae791c54dd1372177bf7598d2fb83bbf08a","","3992cfdd2b76ef9a280d61a3d42b61eac49498de-1-44396f81411c6de1f3f78c5535c9772b8a18d864","3992cfdd2b76ef9a280d61a3d42b61eac49498de","root.record.ItemExhibitList.P5Item","3992cfdd2b76ef9a280d61a3d42b61eac49498de-0-d34d3cb2fa6b0dc2e20e6cd9e2282ea7f1fd657b"
"WGS SV 7","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3a7845eb6c3f5b11d3b782ce03f0d04da8954ce0-0-ba51d4a21e985a6bf6b84ac8c5261355c6059ada","3a7845eb6c3f5b11d3b782ce03f0d04da8954ce0","root.record.ItemExhibitList.P5Item","3a7845eb6c3f5b11d3b782ce03f0d04da8954ce0-0-0acbaba1d76458ce8824675433bce3ae8b5c62d2"
"WGS SV 8","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3a7845eb6c3f5b11d3b782ce03f0d04da8954ce0-1-3725368e27f4ff3bb82ecb678b09c3b013649682","3a7845eb6c3f5b11d3b782ce03f0d04da8954ce0","root.record.ItemExhibitList.P5Item","3a7845eb6c3f5b11d3b782ce03f0d04da8954ce0-0-0acbaba1d76458ce8824675433bce3ae8b5c62d2"
"WGS SV 10 (Congressional add)","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3a7845eb6c3f5b11d3b782ce03f0d04da8954ce0-2-f69f3fb1fd638d98d2bf67ded8f83de090adf1a2","3a7845eb6c3f5b11d3b782ce03f0d04da8954ce0","root.record.ItemExhibitList.P5Item","3a7845eb6c3f5b11d3b782ce03f0d04da8954ce0-0-0acbaba1d76458ce8824675433bce3ae8b5c62d2"
"Spacecraft Integration and Test--CLIN 1","1061.174","30.836","","","31.5","","","","","","","","9","","","","","","","","","","","117.908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-fc0dc4d6d69996a7ecdc2a1f16a55c437275ac79","4521e6aeba0f3f29373d2492ccd96a29c76f22ff","root.record.ItemExhibitList.P5Item","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-7bc77d7a2379a115e4dfcdbb46dbe6d428aae46d"
"LM Spacecraft Integ & Test--Total Awd Fee","122.713","3.918","","","4.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-1-42ea8dc2ba7b6816fc030bbeada86afb3425565e","4521e6aeba0f3f29373d2492ccd96a29c76f22ff","root.record.ItemExhibitList.P5Item","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-7bc77d7a2379a115e4dfcdbb46dbe6d428aae46d"
"Independent Verif & Validation Tech Spt","31.204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-2-b33bdcd1ff71ae481a572b7ec5c1278ad77d4e60","4521e6aeba0f3f29373d2492ccd96a29c76f22ff","root.record.ItemExhibitList.P5Item","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-7bc77d7a2379a115e4dfcdbb46dbe6d428aae46d"
"Consolidated Sensor Support and Services--CLIN 1","426.76","14.857","","","15.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-3-bf70d2c53f0cd6f78f795b1f6097963958db4281","4521e6aeba0f3f29373d2492ccd96a29c76f22ff","root.record.ItemExhibitList.P5Item","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-7bc77d7a2379a115e4dfcdbb46dbe6d428aae46d"
"NGC Hardware Sensor Spt--CLIN 2","121.975","0.046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-4-3c0d10589d02adcdecd427697926a01b6593a813","4521e6aeba0f3f29373d2492ccd96a29c76f22ff","root.record.ItemExhibitList.P5Item","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-7bc77d7a2379a115e4dfcdbb46dbe6d428aae46d"
"NGC Total Award Fee","43.171","1.89","","","2.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-5-1c6a23c90d68e4e528b5a884cf1257c5fc094975","4521e6aeba0f3f29373d2492ccd96a29c76f22ff","root.record.ItemExhibitList.P5Item","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-7bc77d7a2379a115e4dfcdbb46dbe6d428aae46d"
"Sensor Lab Support","88.492","2.974","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-6-3eba7d4d6918fce0554a6b1e2f349d0b72ce4aec","4521e6aeba0f3f29373d2492ccd96a29c76f22ff","root.record.ItemExhibitList.P5Item","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-7bc77d7a2379a115e4dfcdbb46dbe6d428aae46d"
"LM Spacecraft Battery Option / SAFT CLIN 2","7.665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-7-fa3f31883d420cd79d0af1f65603dc3ea8353a2b","4521e6aeba0f3f29373d2492ccd96a29c76f22ff","root.record.ItemExhibitList.P5Item","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-7bc77d7a2379a115e4dfcdbb46dbe6d428aae46d"
"LM Spacecraft Orbital Incentives","8.32","3.352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-8-f8648d8dd93db9afe127dd6291e51a5b75eb9790","4521e6aeba0f3f29373d2492ccd96a29c76f22ff","root.record.ItemExhibitList.P5Item","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-7bc77d7a2379a115e4dfcdbb46dbe6d428aae46d"
"NGC Orbital Incentives","3.631","1.463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-9-c623e88525d754438e6ff9b55bb7e30e574ed7c4","4521e6aeba0f3f29373d2492ccd96a29c76f22ff","root.record.ItemExhibitList.P5Item","4521e6aeba0f3f29373d2492ccd96a29c76f22ff-0-7bc77d7a2379a115e4dfcdbb46dbe6d428aae46d"
