"Title_val","ScheduleDetailList_ScheduleDetail","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Small Diameter Bomb II / Joint Miniature Munitions Bomb Rack Unit","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4-7-f764b8c1445972e50f958c6e7aefc6bb889fa220","0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4-7-d97c842528dbb24caa91a5b90ca9e250fa191081","0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4","root.record.ProjectList.Project","0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4-0-4621a915838a013ea0f6e0ec169e1ef320f22a56"
"Obsolescence Redesign","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4-8-9e7f371945d77a9e9fda74c1ca6e9b56a401a62e","0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4-8-513e3c742b73e9fc26880de8379b72193a11972b","0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4","root.record.ProjectList.Project","0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4-0-4621a915838a013ea0f6e0ec169e1ef320f22a56"
"F/A-18 Radar Ugrade","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4-0-aae1c4443c6583ebaf4639fcfb3136c98af58ebc","0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4-0-9042d3f28f935fadfc403c43c62caaad6acb159f","0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4","root.record.ProjectList.Project","0dd8de1a8ce8ad4b6f4cc1b794e627f452e879b4-1-dd73a19fb6a7c84adfd488a6a609d4f2a703df1f"
"SOF Tactical Radios","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-1111c76a2cbc22d6747f79b4e4f902330e8e051b-0-0216199da575db99a5fcd8c5b04d4f0a8369ed3d","1111c76a2cbc22d6747f79b4e4f902330e8e051b-0-83c476f3dc2d0469547b0eebb3c4cd40ce4ca7c6","1111c76a2cbc22d6747f79b4e4f902330e8e051b","root.record.ProjectList.Project","1111c76a2cbc22d6747f79b4e4f902330e8e051b-0-17db6d97cb2dbddb8596fadd5614ce44d55cc67e"
"SOF Deployable Node","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-0-cada7661071832e11b3be3d22f9d452e6fe9c335","11829291d56ae7c049392f2ba69a59a77fdaae37-0-2b9d4e811441a692387e4a4c366195b61858dc5f","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-1-de4d5669380755cff9845583366cfa0cb5b7e643"
"Special Communications Enterprise Program","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-1-c9a2d6a905d418ca52ef64c6fe8967b412f3125f","11829291d56ae7c049392f2ba69a59a77fdaae37-1-5a0b2387161e83e747276001aa8ecb7dc9a2316f","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-1-de4d5669380755cff9845583366cfa0cb5b7e643"
"SOF Tactical Radios","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-0-ceaafd8c1365d288541716a527c8844fb97d42b0","11829291d56ae7c049392f2ba69a59a77fdaae37-0-6523f53e79378933140ca3f67003ad9652d27bf1","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-2-5a12486a7c20a862653307531e8725e88d06f8a9"
"SPEAR-Protective Combat Uniform (PCU)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-0-233203dea659d57f878a5c96b2d7aaa95aa761f4","11829291d56ae7c049392f2ba69a59a77fdaae37-0-aad0e5f9a6d0f337accdabe448cc2e4c1f1a150b","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-4-e22b5f39d221dd9c9fdc240a964659caf6c7315d"
"SPEAR-Signature Management","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-1-bdca8831c6b6998422b6af7882c137cb8229bc8a","11829291d56ae7c049392f2ba69a59a77fdaae37-1-2644bfeeacd096af2b205afa846def55b8b21de4","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-4-e22b5f39d221dd9c9fdc240a964659caf6c7315d"
"SPEAR-Modular Glove System","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-2-4f10f7356a756bc95a97e49accb7789af3c9a1fd","11829291d56ae7c049392f2ba69a59a77fdaae37-2-4516919b492be1106b348ff4d742352ca3ab8ab4","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-4-e22b5f39d221dd9c9fdc240a964659caf6c7315d"
"SPEAR-MICH COMMS","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-3-72a9516b77a73f41bebea2f71c30f8f6bae1e700","11829291d56ae7c049392f2ba69a59a77fdaae37-3-947e34f6551d491198e060896a8ea600f448cfde","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-4-e22b5f39d221dd9c9fdc240a964659caf6c7315d"
"SPEAR-Maritime Comms","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-4-5dd22703c370e4ef95f62958291d411f3b825666","11829291d56ae7c049392f2ba69a59a77fdaae37-4-5713dc8de3c26ef2167ec9f534dead9fd537b569","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-4-e22b5f39d221dd9c9fdc240a964659caf6c7315d"
"SPEAR-LCS/Vests and Backpacks","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-5-6d58f199f59ebf629eb5c14db024cb4115aa6076","11829291d56ae7c049392f2ba69a59a77fdaae37-5-2ca72c085f8deb9fcaf902ec7f59231a7cb72610","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-4-e22b5f39d221dd9c9fdc240a964659caf6c7315d"
"RC-IED","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-6-bb78a27f219c6503798d4c3ccaf9e0f63df76ca8","11829291d56ae7c049392f2ba69a59a77fdaae37-6-841091212f6d34d5a688ced11295c4b7fd0b7c2f","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-4-e22b5f39d221dd9c9fdc240a964659caf6c7315d"
"Tactical Combat Casualty Care Kts -CASEVAC","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-7-98e90d79d06953e402fad3cfdddf711ad58b3e46","11829291d56ae7c049392f2ba69a59a77fdaae37-7-9d824a257e44b7cb345adc382c6cf29e630c9a90","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-4-e22b5f39d221dd9c9fdc240a964659caf6c7315d"
"SPEAR-Body Armor","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-0-a79cc8dbe306e676df45f12b9792ce3d9062e6d7","11829291d56ae7c049392f2ba69a59a77fdaae37-0-d65dc60f72cc80f7d122ad780fdab61afdc92a1b","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-5-3f02a9c2f404b81f3a7790817c1605fd203637be"
"SPEAR Eye Protection","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-1-e8225e263b6334ed97f7889d99a2d0b4a8c7a0db","11829291d56ae7c049392f2ba69a59a77fdaae37-1-4538817ca780ca14bee434c251b2191fd650273c","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-5-3f02a9c2f404b81f3a7790817c1605fd203637be"
"SPEAR Ballistic","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-2-099d54c9c10dcea27011fc7265e62d6834b3a8f0","11829291d56ae7c049392f2ba69a59a77fdaae37-2-d5977864b29f1b5f93a96b5e8eb53416e0a24ff4","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-5-3f02a9c2f404b81f3a7790817c1605fd203637be"
"SPEAR-Helmet","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-3-34f054ba27fb1c61b40b2ccff699e6cc2b0c2c93","11829291d56ae7c049392f2ba69a59a77fdaae37-3-320cea368a5b92844c38efae0954eb05246c1db1","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-5-3f02a9c2f404b81f3a7790817c1605fd203637be"
"Non-Standard Materiel","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-0-713b390580a9948e2dc7bbadeea5e7a3bbcf38e0","11829291d56ae7c049392f2ba69a59a77fdaae37-0-4956b415b488ea70955d511cdef6a2eadb0fea76","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-7-7d5906030cf4604394b3b6fc94f5536c6b3fd93c"
"NSM","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-1-6ddc308b95adc8868aa9ce121ecfb2e389168ecd","11829291d56ae7c049392f2ba69a59a77fdaae37-1-4a581f9c43f75a62bbd6387f9fdb9be5bd47765e","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-7-7d5906030cf4604394b3b6fc94f5536c6b3fd93c"
"NSM-IM","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-2-796420b37ddf8a3d916e03a8de4df75d42172121","11829291d56ae7c049392f2ba69a59a77fdaae37-2-b3697190f324e16ff84a07e43440160001483817","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-7-7d5906030cf4604394b3b6fc94f5536c6b3fd93c"
"SOPGM","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-3-183d286f9290f52b62eb2ab7f890759175e3ca77","11829291d56ae7c049392f2ba69a59a77fdaae37-3-25359d28591f9bbb7c2525a299ba81469ac767fc","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-7-7d5906030cf4604394b3b6fc94f5536c6b3fd93c"
"MISO Broadcast System","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-11829291d56ae7c049392f2ba69a59a77fdaae37-0-f8b9bcfa1d62c84ba169267b8a5693609fd50358","11829291d56ae7c049392f2ba69a59a77fdaae37-0-21bb5f307cef81f29512544f33fd69d1bedeb260","11829291d56ae7c049392f2ba69a59a77fdaae37","root.record.ProjectList.Project","11829291d56ae7c049392f2ba69a59a77fdaae37-8-c15cd56c6decb29c2b08489883f89a4048030e6a"
"Acft Protective Clothing","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-15255992183d8bf42d0202cc2a81ecf580a2dce3-0-932e39373e58eb2380850220eeea9fd834592844","15255992183d8bf42d0202cc2a81ecf580a2dce3-0-26797da46ecfc4069f8ae22b7c8edd80292c75e2","15255992183d8bf42d0202cc2a81ecf580a2dce3","root.record.ProjectList.Project","15255992183d8bf42d0202cc2a81ecf580a2dce3-0-bd953ad642e5cbf7a867ec766c4b2044fa99aead"
"Acft Survivability, Vulnerability & Safe","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-15255992183d8bf42d0202cc2a81ecf580a2dce3-0-f275340de2672b80b2cfebbcc7aebec932905e91","15255992183d8bf42d0202cc2a81ecf580a2dce3-0-ff99fb60d56f2e55ef25d6d3fc154ad0ba647e4a","15255992183d8bf42d0202cc2a81ecf580a2dce3","root.record.ProjectList.Project","15255992183d8bf42d0202cc2a81ecf580a2dce3-1-9f87ea59d5d7a187ca9484f5139d415c6b1a5260"
"Acft & Ordnance Safety","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-15255992183d8bf42d0202cc2a81ecf580a2dce3-0-6799d05bb136b9f7ce0cc63b8b27f145bd54bdf3","15255992183d8bf42d0202cc2a81ecf580a2dce3-0-2fc751cb0e02a55147acf4281b4a409fd9ad812e","15255992183d8bf42d0202cc2a81ecf580a2dce3","root.record.ProjectList.Project","15255992183d8bf42d0202cc2a81ecf580a2dce3-2-b15cd53622198ea8af7c1ae30d8167b5e0286ad0"
"MALARIA","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-168d206459625b80c981d5847927155308348e1f-0-000d7657d0ef10f4cb590323cc01a59bea836fc9","168d206459625b80c981d5847927155308348e1f-0-5bdaaef208089554d5d42bf17c262e7bcaf094f8","168d206459625b80c981d5847927155308348e1f","root.record.ProjectList.Project","168d206459625b80c981d5847927155308348e1f-0-d126ec6145222939b84a8aecc4dfadfbd33f79dd"
"MIGRAINES","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-168d206459625b80c981d5847927155308348e1f-1-2b69ae9261270665b7e9b82d52386e51ae80603e","168d206459625b80c981d5847927155308348e1f-1-246a946adc7ac8dba2e6dda3c452c682605062c6","168d206459625b80c981d5847927155308348e1f","root.record.ProjectList.Project","168d206459625b80c981d5847927155308348e1f-0-d126ec6145222939b84a8aecc4dfadfbd33f79dd"
"USMC SUICIDE","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-168d206459625b80c981d5847927155308348e1f-2-8c46e2bc7b038ae5b1f50cf7de60785ff825040a","168d206459625b80c981d5847927155308348e1f-2-55af9c8e53f10cde5f9d8cc3e8175aa6fc9de9f1","168d206459625b80c981d5847927155308348e1f","root.record.ProjectList.Project","168d206459625b80c981d5847927155308348e1f-0-d126ec6145222939b84a8aecc4dfadfbd33f79dd"
"INDIVIDUALIZED FATIGUE","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-168d206459625b80c981d5847927155308348e1f-3-c207391f49357866b5e09e23f6ce5da1e1543fde","168d206459625b80c981d5847927155308348e1f-3-4db3c1155bf9b301ec1e5acd2c3c172c26449538","168d206459625b80c981d5847927155308348e1f","root.record.ProjectList.Project","168d206459625b80c981d5847927155308348e1f-0-d126ec6145222939b84a8aecc4dfadfbd33f79dd"
"Force Health Protection Transition Projects","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-168d206459625b80c981d5847927155308348e1f-4-5c6f0b13f1952c53bb187e5758e4a3d7957f9631","168d206459625b80c981d5847927155308348e1f-4-b8ec2566f24a2c08d99d9dd83152423be682fae2","168d206459625b80c981d5847927155308348e1f","root.record.ProjectList.Project","168d206459625b80c981d5847927155308348e1f-0-d126ec6145222939b84a8aecc4dfadfbd33f79dd"
"US BICES Multi-Level Security (MLS)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-0-bbd8f4707597516b061b0b99ba7f58fe634aec02","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-0-6d498576721f91fc148a0b1dc8fd9c9d930d93fb","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd","root.record.ProjectList.Project","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-0-b0ed8960049c0b7443977ed5db91fe71bf05b76b"
"US BICES Cloud Computing","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-1-fad6ce965805b28a375216865b42e547a6a3eada","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-1-d574b9c3fe37c246878d15c61d9c7b9d4c78fffb","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd","root.record.ProjectList.Project","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-0-b0ed8960049c0b7443977ed5db91fe71bf05b76b"
"US BICES Applications Integration","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-2-406f62ebf089a0ac32cabc1190203f9429629887","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-2-d8020545e38100368d189471cd918f8e6c5cac1c","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd","root.record.ProjectList.Project","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-0-b0ed8960049c0b7443977ed5db91fe71bf05b76b"
"US BICES Cyber Development","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-3-463dddde33d045496000e3e4bf1bb158ae6c902c","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-3-f62dc55f046bac98238fcdc9af2e17d169f0626e","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd","root.record.ProjectList.Project","1bac45f651eccfc35dd9ad4b6d5d1fd952894afd-0-b0ed8960049c0b7443977ed5db91fe71bf05b76b"
"EA-18G Development","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-1dd2b620264115eb6f4285da82c0dedde6019fdb-0-7d91ff7ddcf6b0eb6fab098c95589c03e07510db","1dd2b620264115eb6f4285da82c0dedde6019fdb-0-8b481c60e07fec863f8050d89d025a24e8b98f2c","1dd2b620264115eb6f4285da82c0dedde6019fdb","root.record.ProjectList.Project","1dd2b620264115eb6f4285da82c0dedde6019fdb-0-d04946b4629465171017629484044bd41bce9576"
"JSF Variants - CV, STOVL & CTOL","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-1e10c72b343600fd2c59e0da595663cb7c3daa17-0-4857a6d38e9ab6d9ed6db7d52c276def70f44b5a","1e10c72b343600fd2c59e0da595663cb7c3daa17-0-456d4b3ea269965cfdbdac01b4875eabc118719d","1e10c72b343600fd2c59e0da595663cb7c3daa17","root.record.ProjectList.Project","1e10c72b343600fd2c59e0da595663cb7c3daa17-0-a1ae35aa4eebb40b3e02be01842b1102a81a81dd"
"JSF United States Researh Laboratoty (USRL)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-1e10c72b343600fd2c59e0da595663cb7c3daa17-0-6837a38602a749c363f6b6fc505280878c72776f","1e10c72b343600fd2c59e0da595663cb7c3daa17-0-260366ab5ca610a478ea06d4008a2af3d02e7ded","1e10c72b343600fd2c59e0da595663cb7c3daa17","root.record.ProjectList.Project","1e10c72b343600fd2c59e0da595663cb7c3daa17-1-690a65c8f7f839f36d25e990fba23d744996b620"
"Proj 3352","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-1e10c72b343600fd2c59e0da595663cb7c3daa17-0-d73321ed9ca988282e9b2bf4242d479fbad129c8","1e10c72b343600fd2c59e0da595663cb7c3daa17-0-6347285fa42e6e7ad0fa5037017f9bddb4a7b4dc","1e10c72b343600fd2c59e0da595663cb7c3daa17","root.record.ProjectList.Project","1e10c72b343600fd2c59e0da595663cb7c3daa17-2-782914499be155e6d8bbdb45fed64af182e5fdf5"
"Proj 3353","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-1e10c72b343600fd2c59e0da595663cb7c3daa17-0-ae39012eee00d9557e50ecbb26f1694a11a09439","1e10c72b343600fd2c59e0da595663cb7c3daa17-0-8217346f7f748db6c84dadb6b4bb3e8d973244e5","1e10c72b343600fd2c59e0da595663cb7c3daa17","root.record.ProjectList.Project","1e10c72b343600fd2c59e0da595663cb7c3daa17-3-20199d4d26dc0ddc519f5fda22bd8d039286f090"
"Proj 2260","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-2171644786f7cdfba41369d8cae1a90d845f13b9-0-d0c9964de3aae727ba76cb456b44139ccdfeea35","2171644786f7cdfba41369d8cae1a90d845f13b9-0-4a7a012e19b9d221179f50efe5a3a5bf17ada1b6","2171644786f7cdfba41369d8cae1a90d845f13b9","root.record.ProjectList.Project","2171644786f7cdfba41369d8cae1a90d845f13b9-0-5bf2b3848de254445c93c8dd1a83a5fb925abc96"
"Proj 0324","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-2482bc5c2c2c87c4dc3b4601e28390635e4f896c-0-8897dd2df292d3c21380d566a59eb80a4eefaa88","2482bc5c2c2c87c4dc3b4601e28390635e4f896c-0-2bde6c2e4212e682c7fd337b9a898d7dc44bd2ef","2482bc5c2c2c87c4dc3b4601e28390635e4f896c","root.record.ProjectList.Project","2482bc5c2c2c87c4dc3b4601e28390635e4f896c-0-fe5d6bb2be89cda165f6764f79afc201faa31909"
"COMBAT SYSTEM INTEGRATION","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-25963751a785259f8f9fd7a07d6d9be50a442f9f-0-9a12305fc480a0b84c62452c202faaa904e6e6d6","25963751a785259f8f9fd7a07d6d9be50a442f9f-0-b7199408fe44d1f493decdb5d4cb757725fb759e","25963751a785259f8f9fd7a07d6d9be50a442f9f","root.record.ProjectList.Project","25963751a785259f8f9fd7a07d6d9be50a442f9f-0-6b40fe47fe58e428dc40d707e813f532b9fecddd"
"Proj: 3312 - MTMD-Maritime Theater Missile Defense Forum","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-25963751a785259f8f9fd7a07d6d9be50a442f9f-0-bacfeea94778e472afa9a211f25e2a0b33dad20f","25963751a785259f8f9fd7a07d6d9be50a442f9f-0-73437dc977f69287f31b53c815afc33b3ee89013","25963751a785259f8f9fd7a07d6d9be50a442f9f","root.record.ProjectList.Project","25963751a785259f8f9fd7a07d6d9be50a442f9f-1-757d3d41a6e6e3041c5ab6c43d874b05f854379a"
"Automated Test and Re-Test (ATRT)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-25963751a785259f8f9fd7a07d6d9be50a442f9f-0-40d0b0653df50012f744668ec00d2e27df584b46","25963751a785259f8f9fd7a07d6d9be50a442f9f-0-428fe8593c737af5c39dc86cdffe158a36208274","25963751a785259f8f9fd7a07d6d9be50a442f9f","root.record.ProjectList.Project","25963751a785259f8f9fd7a07d6d9be50a442f9f-2-a945d48cc33b21ea148264544956f9cfc907c202"
"Proj 0225","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-2602fbfbdfb553edf0fb3a85e00e352068d07f31-0-5252a99af31ed3f1101f1316332df1f1a988535b","2602fbfbdfb553edf0fb3a85e00e352068d07f31-0-cd3ef79a31d02170c77431231732af79c530992b","2602fbfbdfb553edf0fb3a85e00e352068d07f31","root.record.ProjectList.Project","2602fbfbdfb553edf0fb3a85e00e352068d07f31-0-7bc548be4d6023578ff36afe96b637859a02d29f"
"Proj 4050","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-2602fbfbdfb553edf0fb3a85e00e352068d07f31-0-7e42d7d5262152ce1cde4999fbaaa567e3a1d5ed","2602fbfbdfb553edf0fb3a85e00e352068d07f31-0-d04101da13f317bca4bbc9640d9a64b1976ab1d4","2602fbfbdfb553edf0fb3a85e00e352068d07f31","root.record.ProjectList.Project","2602fbfbdfb553edf0fb3a85e00e352068d07f31-1-7b577220dd8fc61d87492f055e195ae9a1486014"
"AC/MC-130J","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-2816f3efc847263f64a2fc14373f22c422925ff1-0-57f36b7e5589ce258212afec4d5e4aa8b5d237db","2816f3efc847263f64a2fc14373f22c422925ff1-0-31bf29f38c00572cc521da7f59f0d1c33e76213e","2816f3efc847263f64a2fc14373f22c422925ff1","root.record.ProjectList.Project","2816f3efc847263f64a2fc14373f22c422925ff1-0-69bd7e510e8835b77233469e480cb4519e4345cb"
